Wall time,Step,Value
1756734972.568964,181102,102.76667022705078
1756734972.9022508,181563,148.4199981689453
1756734974.0999708,182806,108.4000015258789
1756734974.6002934,183413,90.74666595458984
1756734974.933645,183859,92.94666290283203
1756734976.3150482,185604,32.310001373291016
1756734978.7830603,187267,-31.383333206176758
1756734979.2740512,187787,-29.883333206176758
1756734979.591478,188028,-15.949999809265137
1756734980.9418497,189142,-54.746665954589844
1756734981.2941997,189565,-30.483333587646484
1756734982.1247408,190513,-59.70333480834961
1756734982.3486931,190781,-14.106666564941406
1756734982.875514,191263,-1.5466667413711548
1756734983.5045733,191798,-9.65333366394043
1756734984.0899472,192394,-0.43666672706604004
1756734984.355762,192709,15.376667022705078
1756734984.9267278,193417,12.74666690826416
1756734985.2161953,193779,34.4900016784668
1756734985.7027695,194351,34.73666763305664
1756734986.0085876,194680,61.849998474121094
1756734986.527465,195176,82.24333190917969
1756734987.143352,195664,106.83999633789062
1756734987.7367759,196139,102.81999969482422
1756734988.6004765,196893,78.74666595458984
1756734990.7655096,198670,13.933333396911621
1756734991.2418516,199130,15.873332977294922
1756734991.825345,199765,57.88666534423828
1756734992.1157372,200057,74.9366683959961
1756734993.0616925,200849,57.15666580200195
1756734994.042065,201707,111.3066635131836
1756734994.596274,202221,174.01666259765625
1756734997.1046598,203892,99.52333068847656
1756734997.7711744,204556,75.94000244140625
1756734998.3640091,205189,102.70999908447266
1756734999.307563,206035,77.88999938964844
1756734999.8793333,206524,96.75333404541016
1756735000.4912906,206964,86.88666534423828
1756735001.3354592,207743,74.50666809082031
1756735001.8574796,208294,71.11000061035156
1756735002.517351,208899,69.52333068847656
1756735002.934887,209271,63.87666702270508
1756735003.6340857,210059,60.913333892822266
1756735004.0105352,210473,58.38666534423828
1756735004.2270372,210686,70.9800033569336
1756735004.753515,211232,60.483333587646484
1756735005.2006195,211580,70.05999755859375
1756735006.244142,212416,47.87666702270508
1756735006.3807557,212534,67.49333190917969
1756735006.9860964,213067,82.7066650390625
1756735007.3700316,213468,157.71665954589844
1756735007.9400043,214033,152.41000366210938
1756735008.5493975,214491,155.8699951171875
1756735009.512099,215311,131.72666931152344
1756735009.8913672,215671,155.39999389648438
1756735010.2509446,216026,178.14332580566406
1756735010.6033,216391,185.0
1756735011.1999629,216907,257.60333251953125
1756735012.3629503,217677,251.6566619873047
1756735013.1732771,218427,248.67666625976562
1756735013.749332,219083,255.25
1756735014.9755023,220271,219.7133331298828
1756735015.5942194,220823,222.73333740234375
1756735016.9211085,222376,171.0399932861328
1756735017.3039844,222832,175.5933380126953
1756735017.8606179,223356,173.77667236328125
1756735018.4237714,223822,168.7133331298828
1756735018.9481633,224127,195.15333557128906
1756735019.790752,224767,184.47999572753906
1756735020.3622947,225227,174.52667236328125
1756735021.829674,226371,140.24000549316406
1756735022.7269506,227208,111.49333190917969
1756735023.1606357,227765,130.9933319091797
1756735024.163863,228856,78.5433349609375
1756735024.5765674,229266,85.21666717529297
1756735025.0569322,229770,78.02666473388672
1756735025.952397,230907,52.573333740234375
1756735026.114525,231124,62.086666107177734
1756735026.611649,231731,74.22000122070312
1756735026.9221559,232092,75.1933364868164
1756735027.4103265,232635,61.880001068115234
1756735027.8170292,233054,64.45333099365234
1756735028.21587,233556,66.31666564941406
1756735029.7170262,235392,11.236666679382324
1756735030.2423017,235875,20.123332977294922
1756735031.4778628,237145,-9.453332901000977
1756735032.3097038,238255,-3.253333330154419
1756735033.463317,239541,-50.393333435058594
1756735033.9619515,240094,6.796666622161865
1756735034.3707113,240600,7.203333377838135
1756735034.5698857,240856,26.110000610351562
1756735035.457306,242053,-14.416666984558105
1756735035.6988893,242320,-17.299999237060547
1756735036.810703,243517,-44.19333267211914
1756735037.1369476,243884,-37.313331604003906
1756735037.5473194,244338,5.090000152587891
1756735038.190728,245154,11.053333282470703
1756735038.6646059,245637,22.453332901000977
1756735039.2702684,246180,56.06999969482422
1756735040.5438545,247235,17.51333236694336
1756735041.5281622,248096,8.276666641235352
1756735041.9600134,248438,45.936668395996094
1756735042.5252807,248947,35.56999969482422
1756735042.9981523,249323,47.813331604003906
1756735043.1718578,249506,52.45000076293945
1756735043.6036856,249965,64.51000213623047
1756735043.8905826,250300,66.85333251953125
1756735044.1273055,250601,79.33999633789062
1756735044.3172257,250826,167.72999572753906
1756735045.1023872,251595,161.1233367919922
1756735045.3485422,251825,219.0066680908203
1756735045.6364648,252062,268.4266662597656
1756735046.2233787,252398,322.1433410644531
1756735046.45091,252578,339.8699951171875
1756735046.7522109,252907,352.75665283203125
1756735047.0287752,253174,351.64666748046875
1756735047.4180362,253590,397.4433288574219
1756735048.0242894,254126,387.1233215332031
1756735048.6311119,254620,420.9866638183594
1756735049.2279396,255089,420.23333740234375
1756735050.171678,255866,402.32000732421875
1756735050.8031223,256569,402.3066711425781
1756735051.0881925,256829,406.1166687011719
1756735051.6459162,257353,407.26666259765625
1756735052.2557843,257853,439.8033447265625
1756735052.652483,258260,462.8999938964844
1756735053.2135124,258775,456.4166564941406
1756735053.6302948,259186,456.2799987792969
1756735054.6523876,259944,435.2133483886719
1756735055.2210526,260386,429.8066711425781
1756735055.6863382,260831,430.4599914550781
1756735056.0722525,261221,431.14666748046875
1756735057.019509,262134,400.51666259765625
1756735057.9743693,262986,370.89666748046875
1756735058.3474069,263304,388.17333984375
1756735058.662507,263642,383.8133239746094
1756735059.198393,264250,366.5233459472656
1756735059.3903794,264462,369.7900085449219
1756735059.65261,264732,367.8900146484375
1756735060.0885627,265115,368.5033264160156
1756735060.568521,265363,367.99334716796875
1756735061.0238385,265741,367.6300048828125
1756735061.3218954,265971,382.8166809082031
1756735061.7131486,266226,396.4800109863281
1756735062.1457226,266584,398.3699951171875
1756735062.4280162,266882,429.3066711425781
1756735062.68355,267071,463.8299865722656
1756735063.2279017,267670,452.1300048828125
1756735063.6918185,268161,464.64666748046875
1756735064.0975902,268604,472.0433349609375
1756735064.5068836,269067,468.73333740234375
1756735064.7969193,269389,483.7933349609375
1756735064.9907792,269608,498.1166687011719
1756735065.2769003,269996,518.32666015625
1756735065.4447727,270207,527.47998046875
1756735065.7170475,270587,529.2033081054688
1756735065.8671227,270784,534.7633056640625
1756735066.2252784,271280,562.2333374023438
1756735066.590976,271720,586.0633544921875
1756735066.9627361,272164,586.9000244140625
1756735067.4717212,272724,581.57666015625
1756735067.7680268,273101,590.8200073242188
1756735068.2267969,273681,577.280029296875
1756735068.4306092,273964,582.6099853515625
1756735068.623418,274213,584.2833251953125
1756735069.1131594,274878,567.8400268554688
1756735069.347568,275141,574.7100219726562
1756735069.6114993,275457,571.0033569335938
1756735069.9754834,275890,570.9633178710938
1756735070.4161315,276367,567.0599975585938
1756735070.7406487,276754,557.5999755859375
1756735070.9559994,277017,551.5999755859375
1756735071.1566381,277293,563.8033447265625
1756735071.4878395,277757,558.9766845703125
1756735071.8512502,278240,557.2466430664062
1756735072.1073165,278564,561.3666381835938
1756735072.5093694,279051,548.6599731445312
1756735072.8159575,279396,542.7066650390625
1756735073.2594573,279877,544.5066528320312
1756735073.6066387,280291,535.6366577148438
1756735074.1475737,280984,523.5966796875
1756735074.4998624,281436,512.6799926757812
1756735074.748811,281732,515.760009765625
1756735074.9796727,282033,516.8966674804688
1756735075.3815432,282500,514.7266845703125
1756735075.707078,282871,516.8833618164062
1756735075.9814196,283195,522.8466796875
1756735076.3328395,283584,530.836669921875
1756735076.6377847,283949,522.8200073242188
1756735077.1340854,284560,508.9333190917969
1756735077.4411223,284940,525.5933227539062
1756735077.7984164,285407,519.4666748046875
1756735078.235248,285900,515.393310546875
1756735078.4746184,286171,513.6666870117188
1756735078.7874458,286526,517.806640625
1756735079.043956,286794,525.856689453125
1756735079.4274092,287231,522.0499877929688
1756735079.7327387,287610,516.2999877929688
1756735080.0941277,288077,520.7033081054688
1756735080.2665567,288314,526.5999755859375
1756735080.6226754,288789,517.32666015625
1756735080.777298,288991,529.9500122070312
1756735080.97283,289254,536.4466552734375
1756735081.2859235,289616,536.5333251953125
1756735081.5547078,289916,541.3866577148438
1756735081.85241,290262,556.4833374023438
1756735082.3985703,290948,546.7466430664062
1756735082.6766238,291298,544.8533325195312
1756735082.9939063,291731,543.1133422851562
1756735083.4953766,292454,528.8499755859375
1756735083.753301,292771,528.8633422851562
1756735084.2182565,293299,517.4099731445312
1756735084.7812865,293927,508.63665771484375
1756735085.1583478,294358,505.17999267578125
1756735085.5465107,294847,504.5566711425781
1756735086.046659,295504,487.8999938964844
1756735086.2666733,295787,495.9033203125
1756735086.584537,296253,495.239990234375
1756735086.9667387,296756,485.3566589355469
1756735087.209638,297009,491.0899963378906
1756735087.4910767,297305,488.9266662597656
1756735088.0262327,297970,477.23333740234375
1756735088.4103155,298445,479.67333984375
1756735088.732013,298860,473.0233459472656
1756735089.0670938,299274,471.07666015625
1756735089.4366834,299812,472.23333740234375
1756735089.6381638,300096,468.1933288574219
1756735090.2276475,300803,443.1233215332031
1756735090.524431,301119,446.2200012207031
1756735091.1914465,301709,429.99334716796875
1756735091.6921747,302326,418.77667236328125
1756735092.132835,302770,430.2533264160156
1756735092.652086,303331,422.60333251953125
1756735092.9630518,303594,430.7799987792969
1756735093.5378752,304073,438.3466796875
1756735094.1250012,304451,444.2466735839844
1756735094.4492652,304726,453.9366760253906
1756735094.7012992,305033,467.47332763671875
1756735094.8700042,305239,472.3500061035156
1756735095.2715156,305749,474.92333984375
1756735095.6043966,306195,486.3399963378906
1756735095.8497229,306498,479.76666259765625
1756735096.2485495,306961,480.80999755859375
1756735096.6422346,307349,486.90667724609375
1756735096.9393773,307672,481.5199890136719
1756735097.4135106,308223,470.17999267578125
1756735097.6635556,308521,487.3766784667969
1756735097.960248,308884,490.09332275390625
1756735098.18657,309138,499.7366638183594
1756735098.5515933,309550,496.94000244140625
1756735098.7898753,309875,505.57666015625
1756735099.5300126,310408,498.02667236328125
1756735100.247072,310871,516.7000122070312
1756735100.5919724,311251,516.4833374023438
1756735101.010201,311774,521.1466674804688
1756735101.3300767,312175,531.566650390625
1756735101.5676777,312489,537.0999755859375
1756735101.8121953,312807,553.510009765625
1756735102.2343385,313374,538.7333374023438
1756735102.6846836,313784,551.1166381835938
1756735102.9325433,314049,547.9033203125
1756735103.3872573,314550,540.7100219726562
1756735103.883509,315141,524.0399780273438
1756735104.3316453,315721,516.8466796875
1756735104.530086,315961,529.2133178710938
1756735104.9562674,316535,523.2233276367188
1756735105.2008572,316859,523.5733032226562
1756735105.6254168,317383,521.9933471679688
1756735106.0460875,317853,515.9166870117188
1756735106.3708832,318198,518.4066772460938
1756735106.8600333,318724,519.1866455078125
1756735107.398848,319376,500.55999755859375
1756735107.5381284,319531,506.1333312988281
1756735107.8365245,319881,501.3599853515625
1756735108.0692844,320191,503.1099853515625
1756735108.399315,320579,496.14666748046875
1756735108.7360144,320945,501.8833312988281
1756735108.9445152,321161,505.9566650390625
1756735109.491067,321732,497.23333740234375
1756735109.9788256,322208,499.2866516113281
1756735110.3656676,322679,498.65667724609375
1756735110.5669308,322938,498.5833435058594
1756735110.8359497,323252,495.4200134277344
1756735110.974789,323416,509.26666259765625
1756735111.3521147,323877,505.0
1756735111.6583824,324265,504.36334228515625
1756735111.9614415,324552,514.82666015625
1756735112.6352315,325319,502.6199951171875
1756735112.9968545,325649,513.933349609375
1756735113.5976255,326391,491.4433288574219
1756735114.1174645,327060,483.55999755859375
1756735114.3856146,327393,483.99334716796875
1756735114.8966706,328006,478.24334716796875
1756735115.5358555,328714,473.05999755859375
1756735115.9887683,329236,461.8399963378906
1756735116.2886574,329575,468.8699951171875
1756735116.791311,330238,474.19000244140625
1756735117.0117176,330522,468.7300109863281
1756735117.5308576,331130,456.75
1756735118.4434934,332182,408.489990234375
1756735118.749542,332592,411.9433288574219
1756735119.017695,332907,410.2799987792969
1756735119.1010008,333002,410.6400146484375
1756735119.3038733,333260,422.0533447265625
1756735119.5079231,333550,429.3699951171875
1756735119.743737,333916,430.82666015625
1756735120.1618576,334530,413.79998779296875
1756735120.4894009,335025,402.40667724609375
1756735120.7829568,335437,394.3566589355469
1756735121.1839542,335935,389.34332275390625
1756735121.4392724,336240,393.6533203125
1756735121.8649201,336770,380.35333251953125
1756735122.1836252,337138,403.4466552734375
1756735122.5081537,337574,396.8466796875
1756735122.787933,337998,407.8466796875
1756735123.0312245,338313,427.1766662597656
1756735123.2056074,338575,426.9966735839844
1756735123.3714466,338816,439.3766784667969
1756735123.7602513,339356,443.5566711425781
1756735123.9393196,339614,456.1333312988281
1756735124.1520429,339882,460.1966552734375
1756735124.3105326,340079,475.90667724609375
1756735124.4364393,340229,485.1333312988281
1756735124.7533174,340612,492.09332275390625
1756735124.9106245,340809,543.8966674804688
1756735125.1245277,341035,548.8133544921875
1756735125.4235983,341424,545.5399780273438
1756735125.6311944,341700,548.9266967773438
1756735125.7864797,341888,550.5900268554688
1756735126.1120183,342347,546.0933227539062
1756735126.2956827,342590,551.0366821289062
1756735126.4898524,342837,571.6866455078125
1756735126.6583948,343059,583.3233032226562
1756735126.958451,343482,582.6966552734375
1756735127.965594,344750,524.0266723632812
1756735128.2076974,345061,525.1166381835938
1756735128.5128238,345451,533.336669921875
1756735129.0238106,346196,507.90667724609375
1756735129.2689884,346565,505.413330078125
1756735129.7331426,347244,492.5633239746094
1756735129.9329085,347535,494.8299865722656
1756735130.2385752,347931,489.2966613769531
1756735130.6494904,348434,474.74334716796875
1756735131.0712268,348949,481.39666748046875
1756735131.3539531,349287,474.2833251953125
1756735131.7829716,349892,459.0833435058594
1756735132.0730772,350316,442.8800048828125
1756735132.468533,350912,413.3933410644531
1756735132.6024802,351088,425.2166748046875
1756735133.230015,351930,378.1499938964844
1756735133.431489,352171,374.57000732421875
1756735133.7558432,352550,372.7733459472656
1756735134.225573,353126,349.1600036621094
1756735134.4652524,353448,339.25
1756735134.6138399,353660,350.8500061035156
1756735134.9489284,354103,341.8333435058594
1756735135.2468202,354523,334.1066589355469
1756735135.6910467,355181,315.586669921875
1756735135.8883667,355471,319.5366516113281
1756735137.870581,358077,263.5533447265625
1756735138.3236816,358747,237.50999450683594
1756735138.5146756,358984,240.0066680908203
1756735138.8970783,359504,258.79998779296875
1756735139.6490002,360460,232.6366729736328
1756735140.2661319,361189,231.94332885742188
1756735140.4309425,361395,232.66000366210938
1756735140.6444864,361696,239.5933380126953
1756735141.2156389,362489,227.94667053222656
1756735141.4960222,362869,230.47666931152344
1756735141.9380138,363537,218.11000061035156
1756735142.089224,363740,234.9566650390625
1756735142.445565,364178,241.2133331298828
1756735142.771116,364570,260.14666748046875
1756735143.4208832,365384,235.07000732421875
1756735143.9588153,366075,261.2733459472656
1756735144.4850569,366853,243.67666625976562
1756735144.7381053,367221,253.10333251953125
1756735145.1318092,367790,266.086669921875
1756735145.5491183,368294,267.1233215332031
1756735145.7723594,368568,260.44000244140625
1756735146.3565102,369320,244.32000732421875
1756735146.6122754,369644,244.30999755859375
1756735147.1398318,370362,235.6999969482422
1756735147.4629693,370813,230.07333374023438
1756735147.636649,371044,354.8133239746094
1756735148.4230478,372130,336.1866760253906
1756735148.6987636,372467,339.3833312988281
1756735148.8445532,372628,355.4666748046875
1756735149.2440147,373149,376.7366638183594
1756735149.7646139,373880,385.5133361816406
1756735150.1835508,374489,369.92333984375
1756735150.8266747,375421,340.7966613769531
1756735151.1010315,375824,363.7166748046875
1756735152.1639369,377179,312.010009765625
1756735152.4427886,377516,326.7933349609375
1756735152.7459874,377908,315.0799865722656
1756735152.9051423,378150,324.95001220703125
1756735153.153042,378510,325.2133483886719
1756735153.8274689,379515,314.163330078125
1756735154.2598238,380093,323.4566650390625
1756735154.419786,380274,348.1166687011719
1756735154.7334108,380679,339.8699951171875
1756735155.4877422,381637,309.4266662597656
1756735156.0145235,382370,287.7699890136719
1756735156.4065392,382882,281.20001220703125
1756735157.12919,383967,273.17333984375
1756735157.3615527,384264,278.6233215332031
1756735157.7477064,384751,294.5966796875
1756735158.3511505,385437,285.239990234375
1756735158.9256396,386241,258.3800048828125
1756735159.240558,386677,295.74334716796875
1756735160.166086,388043,231.2933349609375
1756735160.4002018,388341,224.60333251953125
1756735160.8303437,388881,225.47000122070312
1756735161.3002825,389437,224.3800048828125
1756735161.4863644,389640,242.84666442871094
1756735161.7004056,389917,272.52667236328125
1756735161.9902513,390336,271.0400085449219
1756735162.3511684,390867,314.2699890136719
1756735162.683103,391324,308.77667236328125
1756735163.2037253,392092,296.1433410644531
1756735163.4533026,392404,289.163330078125
1756735163.6748037,392660,293.8766784667969
1756735163.920374,392938,334.75665283203125
1756735164.4758377,393640,324.4033203125
1756735164.6933234,393933,323.2300109863281
1756735165.1003556,394486,313.5799865722656
1756735165.353054,394859,341.4266662597656
1756735165.633312,395277,366.9466552734375
1756735165.8551958,395600,378.4533386230469
1756735166.188415,396095,403.89666748046875
1756735166.3646548,396308,405.90667724609375
1756735167.3293157,397477,372.50665283203125
1756735168.1758568,398614,345.7699890136719
1756735168.6381743,399315,356.4800109863281
